"","V1"
"219",-30.4341200454247
"220",34.3994358450389
"221",-21.6249434231718
"222",3.54954905551135
"223",-26.5314020933161
"224",19.2528492045435
"225",-11.3602202060451
"226",-30.1503787815835
"227",-36.267944393544
"228",-19.4123637739922
"229",11.5555385390619
"230",39.319082506569
"231",31.3237800352948
"232",-46.1771720325767
"233",9.16406191868777
"234",13.1110880045397
"235",11.0728671646894
"236",-2.06499330962776
"237",0.538646906740002
"238",-48.4267492880956
"239",41.5055100112589
"240",-20.8086590587068
"241",-16.0722481140286
"242",2.88547239951219
"243",27.1853794953578
"244",-17.5155820571321
"245",15.7852178368037
"246",-18.8086406482948
"247",4.99534443085405
"248",-4.38917965547739
"249",-26.8790371661582
"250",39.964423124021
"251",-26.9183429699827
"252",-15.6404506483611
"253",5.11138343796733
"254",-31.1016547033604
"255",-32.4651192705717
"256",-25.7602668938621
"257",40.7975999301163
"258",31.5008751524683
"259",-48.0459039521223
"260",27.0898726215571
"261",-36.0114062318031
"262",27.7882712526678
"263",-52.8129095073467
"264",1.77166361438999
"265",-43.3589264527953
"266",-5.66915033882347
"267",-33.8584183427728
"268",11.2564957874584
"269",19.9071418758574
"270",28.738013635372
"271",-17.3931502615705
"272",-15.0681429538968
"273",30.6042574532279
"274",-40.547980083747
"275",-52.9868363415383
"276",-46.5161785985895
"277",42.2391479355528
"278",23.7614844630234
"279",-29.0504599586377
"280",17.9363857346087
"281",-14.6127498619824
"282",8.79290812490554
"283",29.6736240803371
"284",-9.14391157597298
"285",0.989170418654984
"286",-45.1593026922739
"287",-25.5004116380269
"288",-13.3156797713797
"289",41.2760593251055
"290",-39.7304933523523
"291",-31.3684258519295
"292",28.5193023023372
"293",-20.3344107190113
"294",33.4297388989156
"295",21.6222313100892
"296",-24.0750449217308
"297",9.4755155430619
"298",-8.45583394012241
"299",20.7120844393998
"300",-35.5342147870577
"301",-44.6748291737411
"302",41.1997553521363
"303",-9.12467239302497
"304",44.785689157722
"305",-10.2285196605332
"306",-3.46346994004454
"307",48.0063814873968
"308",-14.6987727575903
"309",-40.7293614983666
"310",16.3009378837253
"311",-21.5513699849591
"312",-11.1440852790561
"313",-31.2049089855822
"314",42.0563758743919
"315",-11.1922199200865
"316",6.08614568993191
"317",-15.5642703271045
"318",-34.2182554309496
"319",-16.3408181869407
"320",8.77940965692444
"321",25.2236818323528
"322",-26.7003488099371
"323",34.3413640582421
"324",5.86917825062875
"325",-34.7426900926746
"326",-11.5200014570187
"327",20.0037849091278
"328",11.953057932016
"329",33.5249852356398
"330",0.0738603788316083
"331",-51.8340201682774
"332",-30.5150734081966
"333",32.0514968555485
"334",-31.8104335998617
"335",23.6395812172089
"336",-28.569989973534
"337",-28.1841500095074
"338",-41.7711161098596
"339",-41.4990460100763
"340",10.5369437332745
"341",26.1469195315116
"342",-12.7190602093998
"343",9.62069268025741
"344",-22.6231746421231
"345",-23.0000652772679
"346",0.661129979831531
"347",-25.8353772221863
"348",25.3554313588557
"349",-48.2347178542629
"350",-39.5494104330825
"351",-4.74098948450739
"352",43.5249868824593
"353",35.9719008598536
"354",6.56400399037564
"355",-40.4592775226618
"356",-55.3317406980463
"357",-26.8109820750759
"358",4.9893621997519
"359",8.95870607552023
"360",-29.0925100348323
"361",28.5075740392219
"362",-15.2114275907027
"363",34.5048367337501
"364",35.4936433244319
"365",-12.1723455985315
"366",4.73022322170951
"367",-32.8858728839888
"368",-2.88900643095126
"369",-19.9790592816088
"370",19.1272865742001
"371",19.6587652415629
"372",2.06739205686871
"373",-2.89657134608387
"374",-44.4255873742854
"375",-43.2145441426485
"376",-4.34797762295533
"377",23.6250728595133
"378",-48.0068778557715
"379",23.457676346565
"380",-20.2643665825679
"381",42.7947771515262
"382",-9.40569832837462
"383",-22.9389924232806
"384",-17.932678484849
"385",-22.6510080751385
"386",-25.1954274144183
"387",-35.7755385353553
"388",-4.95497665927864
"389",30.7447035744707
"390",41.4375752068765
"391",-14.5173131849082
"392",-25.1245448700962
"393",-36.6101788798996
"394",35.5754680213007
"395",43.7587233937148
"396",1.23141565969369
"397",-33.4131132872208
"398",-21.1492449558753
"399",20.3858748581718
"400",12.2012321376119
"401",10.8000157987139
"402",29.6428702465868
"403",0.163675464829095
"404",-4.66416561367321
"405",25.3421440085061
"406",7.56379935303322
"407",-23.1873764727821
"408",40.8596360207745
"409",-46.0566821641347
"410",20.9161046453345
"411",-30.5118687412643
"412",-4.93417841075605
"413",0.763249654891025
"414",-12.1865317094641
"415",-26.799950943884
"416",27.587633970306
"417",16.5800873230992
"418",-0.879540252890505
"419",42.7445092741836
"420",6.85871081583936
"421",3.5137385570593
"422",-18.2550962138362
"423",47.7303546311527
"424",-34.3876247778245
"425",-16.6707048723311
"426",19.0577180194738
"427",21.7976332284175
"428",-32.7577467848852
"429",28.739187113513
"430",-24.3815169470373
"431",1.18401752824304
"432",6.43286845764361
"433",-39.6146540032073
"434",0.662046368732093
"435",-33.0236911530045
"436",17.5348912575463
"437",15.6671617546458
"438",-1.42509182858173
"439",2.11957823072626
"440",-8.77975133206028
"441",32.7832507426908
"442",-55.8778661219954
"443",-24.1087775510303
"444",10.1729464684834
"445",8.08954609801645
"446",9.75167880143449
"447",28.4125329005043
"448",-34.6765401996708
"449",31.6586494117114
"450",-47.1034422569033
"451",21.2413618738225
"452",13.0802587833027
"453",-37.1580873599822
"454",37.3485996393454
"455",32.5890416893177
"456",-31.3367983505053
"457",-28.191932937273
"458",11.4532327588452
"459",0.401965572960723
"460",32.4436028870143
"461",-22.9899566365821
"462",-5.69169606215337
"463",34.4920454997746
"464",20.4583959242071
"465",-20.0882129536402
"466",7.66323596758417
"467",26.1663025256338
"468",12.4071698780197
"469",-13.6442108267404
"470",-22.9053338343356
"471",39.9606854578177
"472",12.3687500832443
"473",38.0976976927412
"474",4.70853742559055
"475",41.1981459259455
"476",9.70045682487976
"477",19.4182450497454
"478",-15.4046431649476
"479",43.1810153467099
"480",-2.86478672512779
"481",-25.0662780237009
"482",-5.34038709434247
"483",11.8352632111647
"484",23.2970129759443
"485",1.33629223533323
"486",27.8871138410566
"487",-40.6070507726259
"488",-48.4082934361942
"489",41.8563713834154
"490",-1.85619183568943
"491",-1.49566822677579
"492",9.43902910621949
"493",4.29348841910157
"494",9.85713124316149
"495",-39.8457758452387
"496",14.8214913386127
"497",-60.3278252627391
"498",15.9416859774373
"499",-20.7836934158148
"500",0.484507273952489
"501",-20.9047300072242
"502",41.2178764142105
"503",46.5666379850043
"504",26.7180631500565
"505",-26.6828139533936
"506",32.3241560477991
"507",-8.63336630996885
"508",-16.6590833179621
"509",42.0539069264337
"510",39.3567723336966
"511",-49.2833999893724
"512",3.18814733055388
"513",-31.0880178041783
"514",-32.5644929210669
"515",14.6816711334307
"516",22.4713189580504
"517",-38.6388721782273
"518",-0.350790668316882
"519",52.5384607671495
"520",-16.1356135715844
"521",25.0891116899519
"522",5.36776392702277
"523",-57.3282497899804
"524",-16.8745232694013
"525",13.0614466477528
"526",-2.39207945487574
"527",32.8516242934747
"528",9.35062563505313
"529",3.78370503220465
"530",36.4972399765784
"531",-16.8762531430809
"532",9.58657474056228
"533",-19.6623243583219
"534",26.9876953214417
"535",-33.1921146190772
"536",-35.2920329191885
"537",33.4617258668345
"538",-42.2488507260895
"539",6.28913391304442
"540",-10.3241363351314
"541",7.29853128555198
"542",20.7165200783887
"543",-19.1614322822896
"544",3.33579940444479
"545",47.4619945469786
"546",25.7684175475126
"547",-36.0598337060915
"548",45.3123092439354
"549",10.0919518832452
"550",-23.4127028212338
"551",-43.8151998465811
"552",-38.3813870833916
"553",28.0879350513086
"554",38.2659865119304
"555",-8.96160429969428
"556",-7.30476222978589
"557",-5.46917502236465
"558",-30.0882774431991
"559",-5.53969381292294
"560",2.23763718263783
"561",31.3917557710457
"562",-0.237423344515264
"563",-48.7435093053321
"564",-42.2401990723307
"565",-2.29394667216088
"566",5.85573319486928
"567",-6.29913759478321
"568",43.4083733252589
"569",-45.1615854730441
"570",-23.5978011100849
"571",-2.30111719861343
"572",-34.5210921615486
"573",-31.5307797782247
"574",41.7075093438871
"575",-45.892498626508
"576",-8.27968751538423
"577",42.8831302558148
"578",-48.0552649062117
"579",8.08824824466399
"580",-51.6747240476357
"581",-35.5905187563986
"582",15.6486300508881
"583",-23.2328398050253
"584",-43.1566264599716
"585",-38.6775851275106
"586",-30.6185795966367
"587",34.5278976661548
"588",4.42785496788414
"589",37.1860100632006
"590",-39.3401635577902
"591",-40.0980463273362
"592",42.0126496785661
"593",-32.1023343569563
"594",36.7155001586775
"595",-22.4054332973633
"596",30.4203099039094
"597",-9.32322165669809
"598",-28.2083044396214
"599",-5.10821991887596
"600",13.2487688919937
"601",24.9328666439172
"602",-36.0608248772389
"603",36.7495064268557
"604",-35.294597632981
"605",30.8192858414059
"606",-32.6747252899209
"607",34.3219507929961
"608",31.2688630459719
"609",-5.60600256475363
"610",-38.4659942063847
"611",38.7703261072911
"612",-19.8219504125885
"613",-25.5551095941474
"614",-40.9800488322777
"615",44.8031902235443
"616",-24.2575516862468
"617",-7.19550002316035
"618",24.6699803043157
"619",4.10392878420899
"620",-10.7659985265249
"621",-31.1859714741902
"622",-29.8886660760502
"623",-11.947729878544
"624",33.1287353023541
"625",40.8882370533612
"626",42.9402453677205
"627",-34.7725946498066
"628",16.1832610325821
"629",37.4217560733225
"630",-27.8935697593386
"631",-1.10408185000097
"632",-4.26137661633935
"633",30.1533271874949
"634",1.18454717153215
"635",-28.8790680377245
"636",9.58108005265451
"637",-6.2829699766509
"638",47.1794558177971
"639",-7.89947648193533
"640",-27.9493639349671
"641",-34.3191026539237
"642",-16.3456955674831
"643",2.30129509555395
"644",32.5365258198769
"645",29.7797029395913
"646",-33.558269799687
"647",-30.7724711019546
"648",33.6984601725782
"649",4.26805827482818
"650",37.4780431230736
"651",-43.6508145392442
"652",27.9216195025811
"653",46.2221526853189
"654",35.9047576851895
"655",40.4986168244104
"656",-30.0633959393316
"657",-35.4219471760749
"658",11.2260786173733
"659",20.0160286391645
"660",-6.19633195653929
"661",-32.4237439764093
"662",49.0144847802095
"663",-18.2808864073152
"664",-1.92156716150261
"665",-49.8078910263647
"666",-36.5520234570833
"667",-44.7267014636815
"668",-24.6246562207007
"669",-16.0279891214885
"670",43.9534842639595
"671",-9.2765246943063
"672",6.96330884249657
"673",11.9875418255106
"674",3.76339100766927
"675",42.3863893840462
"676",21.6621436905329
"677",-49.391440680682
"678",-34.5638777601472
"679",27.2109720303706
"680",13.1365688401251
"681",14.3689842942718
"682",17.4086169482212
"683",-43.8593875963297
"684",-10.8258023234647
"685",33.4213385376249
"686",-44.3389941282852
"687",23.3399789661829
"688",37.4857327253586
"689",3.34891731190868
"690",-40.5507103513476
"691",47.4134532550228
"692",15.7740101646516
"693",30.3441778386446
"694",40.2156951101655
"695",-46.409706399801
"696",-35.8100798367718
"697",39.7664352385002
"698",34.1912359198719
"699",-17.8344751744037
"700",3.85027235248931
"701",-5.630824691616
"702",-2.66107816714793
"703",-30.8588625863194
"704",28.066601728035
"705",26.2697265179942
"706",32.5826150555334
"707",-9.46804779358433
"708",14.1905153109685
"709",-20.7666767477734
"710",1.9703495598928
"711",-45.820024128057
"712",-8.99735085180667
"713",5.6931779755982
"714",-5.59780952898392
"715",36.8697474407758
"716",-14.5357008342557
"717",-44.0465494942564
"718",-36.9729797849296
"719",-12.0791635988134
"720",22.2512489610289
"721",-10.8223379652212
"722",-22.0809282494301
"723",-12.2797074473587
"724",31.1756481216284
"725",41.4532047320964
"726",-7.13591799151841
"727",25.3070577214235
"728",32.2527324769
"729",19.8479728773236
"730",-14.7228312445804
"731",-9.29956990294158
"732",-37.8704790957272
"733",-32.6295114835855
"734",18.1046655594613
"735",37.9814697010334
"736",-21.1209985887009
"737",31.1476861178095
"738",-44.5198539220884
"739",-8.28865639520188
"740",-39.3323194852124
"741",-18.1149288643112
"742",-44.6201452338256
"743",-20.9527139718979
"744",-22.3719352933822
"745",33.9524830663547
"746",7.12127166333093
"747",-34.4402528893856
"748",-3.4434649110998
"749",30.716411492833
"750",-33.9564307579419
"751",41.9925164560564
"752",5.82176457803897
"753",-2.28186570395391
"754",5.08194181222149
"755",-12.5697741553613
"756",-49.2674092762172
"757",1.71992518007755
"758",-6.75738579593599
"759",-28.2974960748106
"760",-39.3684523180127
"761",35.665486054495
"762",37.9595553576032
"763",34.4740835941657
"764",-38.2332169727723
"765",14.0110134462047
"766",12.1582020764109
"767",2.49447319956439
"768",-11.309754783286
"769",-27.1725799838478
"770",10.113928145452
"771",45.9883701031424
"772",-26.277111892551
"773",-25.3710683504452
"774",17.642727959385
"775",24.9381014623082
"776",33.2562577035478
"777",-14.5054619652836
"778",3.80939252011539
"779",-3.28255816287119
"780",42.4723318768848
"781",45.1451678629236
"782",-22.5258928257972
"783",33.8227208005264
"784",-36.3879240350798
"785",-37.7970160217956
